url,title,views,likes,dislikes,channel_name,publish_date,channel_subscriber_count
https://www.youtube.com/watch?v=8tco9vD9PUQ,Sweet Baby Girl Cleanup 5 - Play Messy House Makeover Games - Fun Cleaning Games For Kids,534760,1330,625,ArcadeGaming,Jul 9 2018,1M
https://www.youtube.com/watch?v=e3_BaawzCsw,Raghav Flirts With Ileana - Behind The Scenes - DID Lil Masters 3,11183395,33183,3566,Dance India Dance,Apr 16 2014,2.2M
https://www.youtube.com/watch?v=8xl-3xMjgwY,Enormous dinosaur attack Marvel Avengers Hulk! Interactive Talking Incredibles 2! Go!- DuDuPopTOY,484927,1280,532,DuDuPopTOY,Jul 10 2018,3.2M
https://www.youtube.com/watch?v=FJVvXIOf0vY,Salman Khan at IFFI 2017 Closing Ceremony || International Film Festival of India 2017 ||,1527853,7357,1042,City Headlines News,Nov 28 2017,39K
https://www.youtube.com/watch?v=vYD4pXxAGUI,BIG LOL MOM + BABY LOL SURPRISE NEW BIGGIE PETS! MC HAMMY EYE SPY Blind Bags Kids Toys and Joys,20831,191,35,Kids Toys and Joys,Jul 8 2018,97K
https://www.youtube.com/watch?v=CPKq9sDIs2M,Human Beatbox Neil Amazes Everyone | Asia’s Got Talent Episode 4,65652556,529183,13162,Asia's Got Talent,Apr 2 2015,1.3M
https://www.youtube.com/watch?v=4DCaLBpI0xc,Golmaal - Part 3 - Amol Palekar - Bindiya Goswami - Bollywood Comedy Movies,175208,317,30,Shemaroo Indian comedy,Aug 13 2012,1.9M
https://www.youtube.com/watch?v=a9ZGYaJ3b88,Zee Cine Awards 2016 Anil Kapoor's performance,5966236,22401,1675,Zee Cine Awards,Sep 30 2016,543K
https://www.youtube.com/watch?v=_qkfxn1kiPQ,Amir khan and Salman Khan comedy scene from movie andaz apna apna,1671140,8849,836,mixed up,Jul 17 2017,6.9K
https://www.youtube.com/watch?v=Wqly0V00tbU,Saregamapa L'il Champs 2011 Mega Audition June 11 '11 - Azmat Hussain,5503427,16369,1306,Zee TV,Jun 12 2011,16M
https://www.youtube.com/watch?v=GcbnNallxYY,Reliance Industries Chairman Mukesh Ambani Special Security,5196995,12251,3691,JOURNALIST REPORT,Feb 14 2018,
https://www.youtube.com/watch?v=NgLVxhNEbn4,"Tom y Jerry en Español | Compilación clásica de dibujos animados | Tom, Jerry y Spike | WB Kids",28693570,72568,25147,WB Kids,Mar 10 2018,1.1M
https://www.youtube.com/watch?v=laKClVdEKuI,"Punjabi Comedy Scene || Munde Wale Aa Gaye || Binnu Dhillon, Jaswinder Bhalla and Amrinder Gill",8864800,21666,3284,Lokdhun Punjabi,Sep 11 2015,4.3M
https://www.youtube.com/watch?v=saR_c8ewXQM,Canada Truck Driver Punjabi (Toronto to Michigan),971482,20460,973,PUNJABI VLOGGER,Apr 14 2018,100K
https://www.youtube.com/watch?v=uQkhRx6TU7I,Kings Of Comedy Part 5 | Johny Lever | Sanjay Mishra | Kader Khan | Tiku Talsania |,2472268,2582,1171,Comedy No.1,Feb 5 2017,443K
https://www.youtube.com/watch?v=jPXwN7tYaaQ,Patti Chithi Part 6 Goyal Music Official,2315474,3688,1466,The Punjabi Tune,Sep 3 2013,531K
https://www.youtube.com/watch?v=9fbrH7XOuLY,Wagah Border Retreat Ceremony,14382105,51426,8751,sahil rana,Jul 24 2013,56K
https://www.youtube.com/watch?v=kj7uMD5lwsc,Best Of Nasir Chinyoti and Tariq Teddy New Pakistani Stage Drama Full Comedy Funny Clip,2398139,4952,1086,Pk mAST,May 16 2017,837K
https://www.youtube.com/watch?v=jeA25xf_emg,shaktimaan 26 11 10 0003   YouTube,255262,517,137,AJAY KUMAR,Nov 24 2012,1.2K
https://www.youtube.com/watch?v=RH5FVujfsZM,Assignment To Kr Liya Hoga Aap ne | Funny Scene | Ho Mann Jahaan,3128686,15770,2959,AryMiP,Apr 24 2017,575K
https://www.youtube.com/watch?v=KApiwGl33so,"Samarth, the Chota Sidhu Guru! Thoko Taali. - The Kapil Sharma Show - 1st Apr, 2017",6305493,25629,3036,SET India,Apr 1 2017,26M
https://www.youtube.com/watch?v=JumyynGGnZ8,Patti Chithi Part 1 - Goyal Music Official,2340107,4232,1602,The Punjabi Tune,Aug 4 2013,531K
https://www.youtube.com/watch?v=h_r5NHyPJys,Kids Moral Stories in Hindi | Panchatantra Kahaniya | Part 4/10 | AR Entertainments,2614052,8842,1718,Kids Magic Box,Dec 29 2017,98K
https://www.youtube.com/watch?v=9Thny0g6J3M,Desi Tailors | Rahim Pardesi | Best Pakistani Dramas,3196007,10273,1952,Best Pakistani Dramas,Aug 28 2017,852K
https://www.youtube.com/watch?v=WfX-bDZHVCY,Highlights: Sixers v Hurricanes - BBL06,233732,808,55,cricket.com.au,Dec 23 2016,729K
https://www.youtube.com/watch?v=tF-J_PsACLA,Aus vs Ind 4th Test Adelaide Highlights,43634,209,46,ketaMINE`,Aug 20 2017,700
https://www.youtube.com/watch?v=vho_9JTc6K8,Bhuvneshwar Kumar|Swing King|FT. The Script -Hall of fame,403003,4058,213,Saj Prabhu,May 22 2018,2K
https://www.youtube.com/watch?v=Y_COJdu-r_k,Incredible End As Ali Seals Win With A Hat-Trick - England v South Africa 3rd Test Day 5 2017,1263010,8356,459,England &amp Wales Cricket Board,Jul 31 2017,782K
https://www.youtube.com/watch?v=5n4nzsqDemM,South Africa vs Australia - 3rd ODI - Match Highlights,4872141,17753,1582,ProteasCricket,Oct 5 2016,134K
https://www.youtube.com/watch?v=IUVnQUujxRE,Asit tripathy's audition at Indian Idol 5,888679,2412,200,asit tripathy,Apr 6 2013,1.7K
https://www.youtube.com/watch?v=SFJRaG3mOFs,kautilya pandit (google server),1092464,4227,662,ladumor raj,Sep 25 2013,6.2K
https://www.youtube.com/watch?v=dbuAkTylGh8,Buddhiman Machua Small Moral Story For Kids in Hindi बुद्धिमान मछुआ हिंदी  नैतिक कहानी,14714071,41079,9049,Hindi Kids Rhymes,Oct 25 2017,353K
https://www.youtube.com/watch?v=WspcCvMAEfU,Indias Best Drame Baaz : Parth Preetjot Swasti And Vansh Performance 26th February 2016,941245,2637,180,ZEE 24 TAAS,Feb 26 2016,1.3M
https://www.youtube.com/watch?v=10un_9i3dqE,"Kapil Sharma as Rajesh Arora is inspired from RJ Naved ,We are sharing a audio clip",106406,467,49,Green Chillies,Feb 27 2017,15K
https://www.youtube.com/watch?v=E2bd4nGS3Qg,How to Think Positive,2763658,37090,1910,Satish Torani,Oct 2 2016,80K
https://www.youtube.com/watch?v=h3lcL8ZqNuo,"Best Moments -  Nissan Sa Re Ga Ma Pa Lil Champs 5 - Episode 22 - March 08, 2015",6468702,14585,1512,Zee TV,Mar 8 2015,16M
https://www.youtube.com/watch?v=zmPh2OQzZqc,Virat Kohli Finally Accepts Love For GIRLFRIEND Anushka Sharma On Aamir Khan's Secret Superstar Show,9446608,86177,5523,BiscootTV,Oct 16 2017,1.5M
https://www.youtube.com/watch?v=nlLXMueFepI,Sonu Nigam - The Roadside Ustaad | Being Indian,6300275,158963,2386,BeingIndian,May 16 2016,1.8M
https://www.youtube.com/watch?v=EY41X9sfxlA,"Highlights: Australia v India, MCG",7058607,20760,4272,cricket.com.au,Jan 18 2015,729K
https://www.youtube.com/watch?v=tqFi4MfmQvg,Yashvi Rawal HAWA HAWAI Performance - DID L'il Masters - Mumbai Auditions,2212283,7281,873,Dance India Dance,Mar 2 2014,2.2M
https://www.youtube.com/watch?v=tXirctm6OvI,Best Of Luck Nikki | Season 3 Episode 78 & 79 | Disney India Official,4024617,15065,1698,Disney India,Apr 18 2015,818K
https://www.youtube.com/watch?v=93b3D1rNlZs,10 FUNNIEST AUDITIONS EVER ON BRITAIN'S GOT TALENT!,12045244,73111,4262,Talent Recap UK,May 2 2018,23K
https://www.youtube.com/watch?v=sn9s1dG0FFM,"OMG! This Performance Made Mithunda CRY | Dance India Dance Season 4 - Sumedh, Manan and Rohan",10524200,37902,2965,Dance India Dance,Jan 12 2014,2.2M
https://www.youtube.com/watch?v=xmGX0U4WaLQ,4th Bollywood Flashmob Vienna: Mia's Dance,678864,4167,119,Mia's Dance,Jul 9 2014,1.8K
https://www.youtube.com/watch?v=lpuyh0juwPg,इसे सिर्फ 3 दिन लगातार पीलो 36 की कमर 25 हो गई | In 3 Days Lose Your Weight Super Fast | Lose Weight,27235894,153867,27992,HONEY'S BEAUTY &amp HEALTH,Jan 3 2018,852K
https://www.youtube.com/watch?v=iWeYc5_3b_4,Dance+ 3 | Hero No. 1,11481480,52464,2060,StarPlus,Sep 1 2017,5.9M
https://www.youtube.com/watch?v=JWbZFx6ESV4,Ram Charan Encourages and Venkatesh Dances at Celebrity Cricket League Glam Night 2013,4427141,12492,1352,Telugu Filmnagar,Jun 26 2013,4.1M
https://www.youtube.com/watch?v=5JLxtYkjF1w,Dance+ 3 | An Exclusive Tribute,9317805,38050,2378,StarPlus,Aug 11 2017,5.9M
https://www.youtube.com/watch?v=Kuo5e60y-58,The Resurrection of The Little Master,957876,7453,205,shakti prasad,Nov 3 2011,2.6K
https://www.youtube.com/watch?v=diBeYXb4wLM,ROBOT DANCE - SALAH (FRANCE) BOTY 2006 SHOWCASE SPECIAL [OFFICIAL HD VERSION BOTY TV],6654426,36232,3521,Battle Of The Year,Jul 4 2014,99K
https://www.youtube.com/watch?v=RAZn0NDwGf4,Bin Sajan Jhoola Jhulu | Kumar Sanu | Aamir Khan & Meenakshi | Full Song Video - Damini,11024380,14777,3988,Ultra Bollywood,Jan 16 2016,8.8M
https://www.youtube.com/watch?v=1DdBLOSeYxc,Britains Got Talent - Suleman Mirza MICHAEL JACKSON Tribute - AUDITION UNCUT/FULL,9744385,38999,1369,thrawcrepetv,Mar 15 2010,16K
https://www.youtube.com/watch?v=6F4Vr3inx_c,JAYAS KUMAR | CHHOTE BHAGWAN | ADITYA BHAIYA | CHALLENGE | MEHBOOBA MEHBOOBA,17504446,70931,9157,Jayas Kumar,Feb 3 2018,1.4M
https://www.youtube.com/watch?v=uBZWqqRIhVA,Karz Theme Music - Gorakh Sharma - JHILMIL SITARON KA AANGAN,671755,4409,189,SARLA DEEP MUSIC,Sep 22 2017,5.2K
https://www.youtube.com/watch?v=7pueWMM55Mk,The Voice India - Sanjana Bhola Performance in Blind Auditions,15060780,54212,5575,The Voice India,Jun 7 2015,467K
https://www.youtube.com/watch?v=R4vm0NgZs8M,Top 10 Bollywood Celebrities Who Went Fat to Fit,14840771,31046,10313,Top 10 List,Mar 22 2017,489K
https://www.youtube.com/watch?v=z_ewuJwOtpY,Top 10 Bollywood Actress Without Makeup  | Top ten bollywood actress without makeup,2879,15,11,Top 10 List,Jan 23 2017,489K
https://www.youtube.com/watch?v=ZBoCb-Ya2Ig,15 Unseen School Life Pictures Of Bollywood Celebrity,29322,64,18,Top 10 List,Jan 29 2017,489K
https://www.youtube.com/watch?v=Dsg_CflWTsA,,,,,,,
https://www.youtube.com/watch?v=HKHB_r2JoCM,10 Bollywood Celebrities who are Look Alike See it to believe it!,957,3,4,Top 10 List,Jan 25 2017,489K
https://www.youtube.com/watch?v=_VvgxaaZjRY,Top 10 Bollywood Celebrity Houses | Bollywood Actors Most Expensive House,64927,244,163,Top 10 List,Jan 27 2017,489K
https://www.youtube.com/watch?v=1aHEFF6AlS4,Top 10 TV And Bollywood Child Actors Then And Now 2017,1909910,2050,802,Top 10 List,Jan 25 2017,489K
https://www.youtube.com/watch?v=tgd2xGH333Q,Real Life Family Of The Kapil Sharma Show Actors - The real life families of 'The Kapil Sharma Show',10421809,22874,6398,Top 10 List,Jun 10 2017,489K
https://www.youtube.com/watch?v=6MwciwfM9qw,10 Unseen Handsome Son Of Bollywood Actors | You Won't Believe,232384,758,143,Mr. Reporter,Jul 3 2018,431K
https://www.youtube.com/watch?v=YJ_hqYDe0ss,bvd kult - Made Of Something (feat. Will Heggadon) [NCS Release],2190017,44890,1045,NoCopyrightSounds,Jan 26 2017,17M
https://www.youtube.com/watch?v=Zd5Ixzo9arU,10 चीज़े जिनके बारे में आपको नहीं पता 10 Things You Don't Know About,2489139,17963,3301,Prachin Rahasya,Jan 16 2018,1.4M
https://www.youtube.com/watch?v=pcwl0Nvq5gc,Top 10 Unseen Mothers of Bollywood Actors | 2018,4634573,9063,3240,10 DEGREE INDIAN FACTS,Jan 4 2018,599K
https://www.youtube.com/watch?v=T4qFLoPhTU8,Top 20 Bollywood Actress Then and Now,824078,1845,366,Global Tv,Jul 23 2016,55K
https://www.youtube.com/watch?v=UiMrbgGvCe8,"Free energy , Solar energy , How to make solar cell step by step",758087,7406,1478,American Tech,May 3 2018,451K
https://www.youtube.com/watch?v=A5PlzpbPDs8,BIG RAGDA PATTICE | Best Roadside Chaat | Indian Street Food,50535,639,50,Aamchi Mumbai,Jul 10 2018,381K
https://www.youtube.com/watch?v=h_cbVAGJCzk,35 BEAUTY HACKS FOR EMBARRASSING MOMENTS,4911150,17991,3226,5-Minute Crafts GIRLY,May 5 2018,3.3M
https://www.youtube.com/watch?v=EnDX9rBVsmI,जानिए बिना मेकअप के सुन्दर दिखने का राज | How to Look Beautiful Without Makeup/ Tips & Tricks,6701081,52246,7115,Beauty Secrets Hindi,Nov 24 2017,1.4M
https://www.youtube.com/watch?v=XODc4o8_lT8,JAYAS KUMAR | CHHOTE BHAGWAN | ANIL KAPOOR | ARJUN KAPOOR | MY NAME IS LAKHAN,8251729,49553,3576,Jayas Kumar,Dec 9 2017,1.4M
https://www.youtube.com/watch?v=r1Kg1lm6qEQ,Super Dancer - Chapter 2 | Arushi Mimics Shilpa | Best Moments,2308965,6589,909,SET India,Dec 16 2017,26M
https://www.youtube.com/watch?v=R-ySxFcGLVs,"Top Most Expensive Gifts Given By Bollywood Celebrities | Anushka Sharma, Alia Bhatt, Aishwarya Rai",1264759,3695,787,TOP 10 STAR,Dec 20 2017,136K
https://www.youtube.com/watch?v=rrgW6GhOaOA,Efren Bata Reyes - Top 5 Create Short,44148,91,18,billiard chanel amazing,Apr 9 2017,31K
https://www.youtube.com/watch?v=t4VaQOUudz4,الشوط الرابع  من مباراة بطولة العالم للسنوكر بين الأفعانستاني محمد رئيس والإسنرالي أرتيم أستومين,1445414,5978,1149,dmc sports,Aug 8 2017,702K
https://www.youtube.com/watch?v=AS3zf-q72r0,Ronnie O'Sullivan vs Ding Junhui 丁俊晖 | 2017 International Snooker Challenge,472004,992,202,Snooker Planet,Jul 29 2017,
https://www.youtube.com/watch?v=LIEuU8CZjGQ,Historical Tactical Snooker Battle!!! Ronnie O'Sullivan v Judd Trump 1080p,5213300,17761,1979,Snooker Planet,Jun 16 2017,
https://www.youtube.com/watch?v=oEure1R68Jo,Age Difference Between Bollywood Couples,2356755,6625,2794,Speaking Window,Jan 4 2018,107K
https://www.youtube.com/watch?v=VXymgFqjmy4,Battle of Legends 2018 EFREN REYES Vs. RALPH ECKERT,1162891,2179,546,billiard chanel amazing,Jan 6 2018,31K
https://www.youtube.com/watch?v=MpUcQ_iynGw,ĐÁNH BIDA HAY Như Nhà Vô Địch Thế Giới TRẦN QUYẾT CHIẾN,365110,509,137,Billiards Carom Vietnam,May 28 2018,11K
https://www.youtube.com/watch?v=2laBLSuA9kE,the world no.1 snooker player MARK SELBY The Jester from Leicester Best shots,424057,1569,246,Fusion TV,Jan 29 2017,977
https://www.youtube.com/watch?v=To_gUAXZKZc,Ronnie O'Sullivan Difficult Century Break #925,334938,1920,86,Snooker Planet,Feb 21 2018,
https://www.youtube.com/watch?v=oRvwlX3ihRg,"Efren Reyes, the world's greatest pool player ever dazzles with his skill and humility",6886795,11549,1323,BClub,Apr 9 2009,32K
https://www.youtube.com/watch?v=ul3MxjWAXqU,Ronnie O'Sullivan Amazing Magical Break! v2.0,653968,2513,223,Snooker Planet,Apr 28 2018,
https://www.youtube.com/watch?v=xvgxPcM3kwE,COULDN'T BE CLOSER!!! 147 Maximum Attempt by Ding Junhui ᴴᴰ 2017 Masters Snooker | R1,247833,767,37,Snooker Planet,Jan 15 2017,
https://www.youtube.com/watch?v=0v8agw-s19g,Must see!!! Legend Efren Reyes vs. Zhao Jieyu | Exhibition Match,2328741,3965,689,Billiards Magic,Jul 11 2017,
https://www.youtube.com/watch?v=aHixEJwGY78,Rajkumar Best Dialogue Best Scene,1252345,3460,561,VBG INDIA ENTERTAINMENT,Dec 16 2017,76K
https://www.youtube.com/watch?v=oBR3nQUnhJc,टेस्टी लौकी कोफ्ता बनाने की बहुत ही आसान रेसिपी| Lauki Kofta recipe in Hindi  Dudhi Kofta recipe,3412465,27350,3818,Sonia Barton,May 3 2018,393K
https://www.youtube.com/watch?v=1dPYEWj-1F0,Venom Trickshots Show in Turkey,2443370,10221,782,Venom Trickshots,Apr 30 2015,567K
https://www.youtube.com/watch?v=bHca7obGk74,Khudhi Ko Kar Buland Itna - Raaj Kumar Famous Dialogue - Bulandi,2452827,7769,685,Rajshri,Mar 30 2014,7.7M
https://www.youtube.com/watch?v=ndcxm6iJ0zs,"Massive Air Plane ""Stunning Landing"" at AirCraft Carrier (GTA 5 Funny Moments)",17477102,20419,10771,AK Gaming,Aug 31 2016,154K
https://www.youtube.com/watch?v=m01oGvjRZIY,RAS 2016 -139th Ranker Shri Kartikeya Lata,2084940,16781,1092,UTKARSH CLASSES JODHPUR,Oct 17 2017,682K
https://www.youtube.com/watch?v=nna4uAITWsI,साइकिल रिपेयरिंग से IAS तक का सफर।जाने किन विषम परिस्थितियों में बना वो आईएएस|Panchar wale  lAS|,927316,9065,909,Gyan Shala UP-PCS &amp UPSC,Dec 22 2017,38K
https://www.youtube.com/watch?v=V_M7z86QXOM,Kabhi shaam dhale,1032316,5280,551,Yaadgaar,Feb 17 2014,17K
https://www.youtube.com/watch?v=tqK6snbCVN0,"देशी दारु vs किंग फ्रिशर, funny dubbing suny deol,amrish puri full comedy",10682390,35834,6199,Pandurang Waghmare Official,Mar 6 2018,142K
https://www.youtube.com/watch?v=y2KDHGoynnQ,SITAARE RAJESH KHANNA,1338373,9483,438,Sony MAX 2,Jan 14 2015,90K
https://www.youtube.com/watch?v=Z_Hcfj7xHg4,साताऱ्यात उदयनराजेंची सायरन वाजवत राजेशाही एन्ट्री;स्वागताला पत्नी दमयंतीराजेUdayanraje DABANG Entry,2144017,11342,1425,VIRAL IN  INDIA,Jul 26 2017,
https://www.youtube.com/watch?v=MPOmXoPi6S4,Bill Gates Biography In Hindi | Bill Gates Life History | Success Story Of Microsoft,5121233,137549,3940,Live Hindi,Jan 17 2017,1M
https://www.youtube.com/watch?v=5VgrefZtRYk,TOP 10 BIZZARE RUNOUTS IN CRICKET HISTORY EVER,3954038,10718,1930,TOP10 INSANE - Cricket,Apr 29 2017,353K
https://www.youtube.com/watch?v=eBJJR7tuBck,अंडा बिरयानी की यह तरीके को जान कर कहोगे की पहले क्यों नहीं पता था | Super Easy Egg Biryani,4018070,63904,4852,bharatzkitchen HINDI,Mar 29 2018,1.5M
https://www.youtube.com/watch?v=7lwaH4e4jIQ,Bangladesh Beat Australia in 2005,895831,4778,795,CricketTUBE,Jul 27 2017,
https://www.youtube.com/watch?v=TGKZY47QlRU,"West Indies vs Pakistan, Game 5, World Series Cup 1992-93",33035,73,11,ilovemysports2000,Feb 23 2012,17K
https://www.youtube.com/watch?v=4j6a5fR58QU,MATCH HIGHLIGHTS : Pakistan 51/7 & still WON the Match - Zimbabwe Vs Pakistan 1997,629161,1941,339,myjkyz87a,Feb 7 2018,36K
https://www.youtube.com/watch?v=2Rq2IaU6bP0,The Tiger Story | अकबर बीरबल की बाघ की कहानी | बच्चों के लिए कहानी हिंदि मे,2503793,7766,1424,HindiAnimation,Apr 27 2017,277K
https://www.youtube.com/watch?v=G8yOR5aTyS8,Tribute to BANGLADESH Cricket Team 2015,496116,3642,217,OrderBox,Jul 28 2015,1.8K
https://www.youtube.com/watch?v=9xrIfCorGKM,The Most Beautiful Child - Akbar Birbal Stories - Hindi Animated Stories For Kids,418012,1716,194,Rajshri Kids,Feb 4 2015,1M
https://www.youtube.com/watch?v=sQPdxIo6-_M,The Field Of Gold |  सोने का खेत |  अकबर बीरबल की कहानी | बच्चों के लिए हिंदि मे,12645860,41484,7741,Kidz Mania,Jul 24 2017,218K
https://www.youtube.com/watch?v=ahlSrLdi4RQ,अलीबाबा और चालीस चोर | Alibaba and 40 Thieves in Hindi | Kahani | Story in Hindi | Hindi Fairy Tales,6933326,22262,4092,Hindi Fairy Tales,Jun 16 2017,1.3M
https://www.youtube.com/watch?v=PZn0rqMzC-U,The Magical Donkey | The Magical Donkey Story In Hindi | Akbar Birbal The Magical Donkey,1575908,3538,796,Hindi Stories For Kids - Cartoons For Kids,Feb 26 2014,183K
https://www.youtube.com/watch?v=-MsUF0-AsYQ,स्वर्ग की यात्रा | बीरबल की खिचड़ी | अकबर बीरबल की कहानियों का संग्रह - ११,6163757,14574,4228,HindiAnimation,Jul 1 2017,277K
https://www.youtube.com/watch?v=HXQOQQsHoYk,Akbar Birbal Ki Kahani | Saint Or Villain | संत या बदमाश | Kids Hindi Story,1573546,6660,899,Kids Stories in Hindi,Nov 26 2014,716K
https://www.youtube.com/watch?v=7OvIP-RHdkY,Akbar And Birbal || Fifty Fifty || Hindi Animated Story Vol 1,119095,610,50,Rhyme4Kids - Nursery Rhymes &amp Kids Songs,Jan 23 2016,174K
https://www.youtube.com/watch?v=E5DcRgeSiTA,The Persian Trader - Akbar Birbal Stories - HIndi Animated Stories For Kids,320918,1181,104,Rajshri Kids,Feb 5 2015,1M
https://www.youtube.com/watch?v=1MCIhBcGm90,आधा आधा I Funny Tales I Happy Bachpan I Golden Ball,7646792,28324,4387,Happy Bachpan,Apr 18 2016,1.2M
https://www.youtube.com/watch?v=QIAhoYuhTG0,Stories of grandfather   |  दादाजी कि  कहानियां दो दोस्त​ और बोल्नेवाला पेड   कहानियां  हिंदि,2150117,4659,1245,HindiAnimation,Apr 20 2017,277K
https://www.youtube.com/watch?v=Ap97aaAfdJ0,फारसी व्यापारी | महान शिक्षक | अकबर बीरबल की कहानियों का संग्रह - २,272949,1090,171,HindiAnimation,Jun 22 2017,277K
https://www.youtube.com/watch?v=tg6sIJcy2Hg,Akbar Birbal | The Temple Of Locked Deity | Animated Story For Kids In Hindi | Masti Ki Paatshala,1144587,3777,618,Masti ki Paathshala,Jul 20 2014,92K
https://www.youtube.com/watch?v=fxxsE2z5VW8,आलसी ब्राम्हण की कहानी | The Lazy Brahmin in Hindi | Kahani |Fairy Tales in Hindi| Hindi Fairy Tales,5999324,20496,4466,Hindi Fairy Tales,Jun 23 2018,1.3M
https://www.youtube.com/watch?v=Za9gYvJHcGc,Akbar Birbal Ki Kahani | The Most Beautiful Child | सबसे खूबसूरत बच्चा | Kids Hindi Story,999578,3807,518,Kids Stories in Hindi,Nov 29 2014,716K
https://www.youtube.com/watch?v=ea8HCGUzdF4,सफेद सांप की कहानी  | The White Snake Story in Hindi | बच्चों की हिंदी कहानियाँ  | Hindi Fairy Tales,5387754,15277,3466,Hindi Fairy Tales,May 30 2018,1.3M
https://www.youtube.com/watch?v=n0ZLw8-iJOA,Akbar and Birbal in Hindi - The Jackfruit Tree - Moral Stories in Hindi  | The Kids Pool,474225,1614,159,The Kids Pool,Apr 29 2014,85K
https://www.youtube.com/watch?v=FGrekkD84GI,Akbar Birbal Ki Kahani | A Pound Of Flesh | एक शेर मॉस | Kids Hindi Story,2899566,11025,1582,Kids Stories in Hindi,Nov 27 2014,716K
https://www.youtube.com/watch?v=MBUPFU9Qbq0,Talk of Devotional stories| अकबर बीरबल की कहानी| भक्ति की बात|  बच्चों के लिए हिंदि मे,580435,2308,318,Kidz Mania,May 5 2017,218K
https://www.youtube.com/watch?v=E7Ht3ws2-Jk,The Jackfruit Tree - Akbar Birbal Stories - HIndi Animated Stories For Kids,648844,2308,286,Rajshri Kids,Feb 5 2015,1M
https://www.youtube.com/watch?v=k_xCTt0MTMw,Pakistan defeat England by nine wickets in Manchester iT20,1468965,5555,663,England &amp Wales Cricket Board,Sep 7 2016,782K
https://www.youtube.com/watch?v=jePmTNHRgdU,Dale Steyn VS Darren Sammy Full Error Over in T20 Match West indies vs South Africa T20,322979,989,146,Cricket Highlights,Feb 1 2018,
https://www.youtube.com/watch?v=WjUHaru_g3I,Sharjeel khan 117 vs Peshawar zalmi PSL 2016 pakistan super League,47290,160,11,Cric Tigers,Jan 30 2017,
https://www.youtube.com/watch?v=ZF4Puz4c9oQ,T10 cricket  league final match highlights / দেখুন সাকিবের  T10 ক্রিকেট লিগ ফাইনাল ম্যাচ .,463431,1565,698,Cricket Highlights,Dec 18 2017,
https://www.youtube.com/watch?v=wfGDuG2_VLY,What an Embarrassing moment? - Sachin Tendulkar vs Australia,2504915,5926,2072,NAVAN N,Jun 1 2013,7K
https://www.youtube.com/watch?v=5wDgNCSGtfs,Final Hong Kong Twenty20 Blitz 2018 Final Feb 11 Highlights Galaxy Gladiators Lantau vs Hung Hom JD,330870,1362,167,Cricket Highlights,Feb 11 2018,
https://www.youtube.com/watch?v=u9IYBqZurek,Wasim Akram 79 Vs Sri Lanka 1999,544958,1204,85,F A,Sep 20 2011,34K
https://www.youtube.com/watch?v=8bI8a3AGfiI,India vs South Africa SERIES DECIDER 5th ODI 2005 @MUMBAI !! FULL HIGHLIGHTS !!,355294,1158,210,Anirudh Kalra,Feb 20 2018,117K
https://www.youtube.com/watch?v=HPqqnGQpKe0,Unbeliveable Finish Pakistan Need 17 off 6 Balls vs Australia in 1992-93,1630428,3195,535,Cricket Thrill,Mar 22 2017,
https://www.youtube.com/watch?v=zKwcSLRZZAc,"Azharuddin vs Klusener : 4,4,4,4,4,4,4,4,4,4,4,4,4,4,4 | 15 FOURS - ABSOLUTELY MURDERED!!!",1252063,4623,545,Darting Eagles,Mar 1 2017,213K
https://www.youtube.com/watch?v=7fs0qMsbxc8,New Zealand fall of wickets 3rd t20 2011,701865,3772,393,MSZ,Sep 27 2017,128K
https://www.youtube.com/watch?v=dgBDkUPSNp8,Sharjah Cup 1999 | PAK VS IND | Wickets Compilation | 2nd Innings,345089,1251,194,Ptv Sports Official,May 31 2017,1.2M
https://www.youtube.com/watch?v=pIOEdmDcdrc,"Chasing 283, Australia were 132-0 and then Indian bowler did this, thriller, Gwalior.",4581871,8778,1678,Cricket Memories,Mar 12 2017,136K
https://www.youtube.com/watch?v=VY4JP40MQtk,Steve smith ball by ball 1st one dayer vs India 12/01/2016,49985,391,38,Auscrickvids2,Mar 26 2018,1.7K
https://www.youtube.com/watch?v=KQU4ySSXaNU,"Kapil Dev 3 unplayable deliveries in a row, owns Australia, 2 wickets of genius 1991",2027266,4664,200,robelinda2,Nov 24 2012,339K
https://www.youtube.com/watch?v=9lF4d4w84uM,T20 Classic Goes Right Down To The Wire | England v India 2014 - Highlights,1436788,7332,1110,England &amp Wales Cricket Board,Jul 2 2018,782K
https://www.youtube.com/watch?v=D9QfF9_I9Ao,Glenn Maxwell 61 off 27 balls!! vs Tasmania RYOBI One-Day Cup 2010/11 HD,229499,947,54,HD Cricket World,Jun 8 2016,44K
https://www.youtube.com/watch?v=oSm3QN1Qxqs,David warner 120 vs India,70730,532,33,Ita Sterling,May 19 2017,518
https://www.youtube.com/watch?v=-cUkczUjoF0,Aus vs Ind 2nd Test SCG Highlights,30030,157,14,ketaMINE`,Jul 21 2017,700
https://www.youtube.com/watch?v=QiNvL3FfrT8,Edgbaston 2005 Ashes: The Incredible Finale To The Greatest Test Of All Time - Full Highlights,547654,3961,222,England &amp Wales Cricket Board,Dec 2 2017,782K
https://www.youtube.com/watch?v=KOXgRofqTf0,Test Victory Ranking – Most Matches Winning Teams in Test Cricket,117380,903,146,New Horizon,Dec 14 2017,42K
